"","Amamu1","Canalb1","Neucr4830_1","Neucr_trp3_1","SacceM3707_1","SacceM3836_1","SacceM3837_1","SacceM3838_1","SacceM3839_1"
"3.4.11.10",2.53742704897234,3.88651379712398,3.30687830687831,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.11.18",12.6871352448617,7.77302759424796,9.92063492063492,7.28155339805825,15.6543519098309,9.3984962406015,9.41915227629513,15.6103652825476,15.6936597614564
"3.4.11.21",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.11.5",7.61228114691703,3.88651379712398,6.61375661375661,2.42718446601942,0,0,0,0,0
"3.4.11.9",5.07485409794468,15.5460551884959,9.92063492063492,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.13.19",2.53742704897234,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.4.13.20",5.07485409794468,0,0,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.4.13.9",2.53742704897234,3.88651379712398,9.92063492063492,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.14.-",2.53742704897234,7.77302759424796,3.30687830687831,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.4.14.10",2.53742704897234,0,0,0,0,0,0,0,0
"3.4.14.4",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.14.9",7.61228114691703,0,9.92063492063492,7.28155339805825,0,0,0,0,0
"3.4.16.-",12.6871352448617,0,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.16.5",7.61228114691703,11.6595413913719,3.30687830687831,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.16.6",10.1497081958894,3.88651379712398,9.92063492063492,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.17.21",2.53742704897234,11.6595413913719,6.61375661375661,4.85436893203883,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"3.4.17.4",5.07485409794468,7.77302759424796,3.30687830687831,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.4.19.1",2.53742704897234,0,0,0,0,0,0,0,0
"3.4.19.12",5.07485409794468,62.1842207539837,72.7513227513227,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.19.3",2.53742704897234,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.4.21.-",12.6871352448617,19.4325689856199,13.2275132275132,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.4.21.26",2.53742704897234,0,0,0,0,0,0,0,0
"3.4.21.48",7.61228114691703,7.77302759424796,6.61375661375661,9.70873786407767,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.21.53",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.4.21.61",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.21.62",2.53742704897234,0,0,2.42718446601942,0,0,0,0,0
"3.4.21.89",2.53742704897234,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.21.92",2.53742704897234,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.4.22.-",15.2245622938341,11.6595413913719,16.5343915343915,19.4174757281553,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"3.4.22.40",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.23.1",17.7619893428064,0,0,0,0,0,0,0,0
"3.4.23.24",2.53742704897234,46.6381655654878,3.30687830687831,7.28155339805825,0,0,0,0,0
"3.4.23.25",10.1497081958894,7.77302759424796,3.30687830687831,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.23.3",12.6871352448617,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.4.23.34",7.61228114691703,0,0,0,0,0,0,0,0
"3.4.23.5",20.2994163917787,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.4.24.-",22.8368434407511,31.0921103769918,16.5343915343915,14.5631067961165,25.0469630557295,25.062656641604,25.1177394034537,24.9765844520762,25.1098556183302
"3.4.24.37",2.53742704897234,3.88651379712398,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.24.56",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.24.57",2.53742704897234,0,0,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.4.24.59",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.24.61",2.53742704897234,0,0,2.42718446601942,0,0,0,0,0
"3.4.24.64",5.07485409794468,15.5460551884959,9.92063492063492,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.4.24.71",5.07485409794468,0,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.25.-",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.4.25.1",63.4356762243085,54.4111931597357,46.2962962962963,53.3980582524272,68.8791484032561,68.922305764411,69.0737833594976,68.6856072432095,69.052102950408
"3.4.99.-",5.07485409794468,0,0,7.28155339805825,15.6543519098309,15.6641604010025,15.6985871271586,15.6103652825476,15.6936597614564
"3.5.1.-",111.646790154783,108.822386319471,119.047619047619,58.252427184466,87.6643706950532,87.719298245614,87.9120879120879,87.4180455822666,87.8844946641557
"3.5.1.19",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.5.1.25",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.5.1.4",76.1228114691703,69.9572483482316,119.047619047619,29.126213592233,18.7852222917971,18.796992481203,18.8383045525903,18.7324383390571,18.8323917137476
"3.5.1.41",2.53742704897234,3.88651379712398,9.92063492063492,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.5.1.48",12.6871352448617,0,0,7.28155339805825,15.6543519098309,15.6641604010025,15.6985871271586,15.6103652825476,15.6936597614564
"3.5.1.49",7.61228114691703,11.6595413913719,9.92063492063492,7.28155339805825,0,0,0,0,0
"3.5.1.5",7.61228114691703,0,9.92063492063492,7.28155339805825,0,0,0,0,0
"3.5.2.3",5.07485409794468,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.5.2.5",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.5.2.9",2.53742704897234,3.88651379712398,9.92063492063492,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.5.3.1",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.5.3.11",5.07485409794468,7.77302759424796,9.92063492063492,7.28155339805825,0,0,0,0,0
"3.5.3.4",2.53742704897234,7.77302759424796,6.61375661375661,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.5.4.1",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.5.4.12",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.5.4.16",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.5.4.25",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.5.4.3",5.07485409794468,3.88651379712398,6.61375661375661,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.5.4.4",5.07485409794468,3.88651379712398,9.92063492063492,7.28155339805825,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.5.4.5",10.1497081958894,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.5.4.6",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"3.5.99.6",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.6.-.-",2.53742704897234,7.77302759424796,3.30687830687831,2.42718446601942,3.13087038196619,0,0,0,0
"3.6.1.-",365.389495052017,46.6381655654878,52.9100529100529,271.844660194175,206.637445209768,206.766917293233,207.221350078493,206.056821729628,207.156308851224
"3.6.1.1",2.53742704897234,7.77302759424796,16.5343915343915,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.6.1.11",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.6.1.13",2.53742704897234,3.88651379712398,6.61375661375661,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.6.1.17",15.2245622938341,7.77302759424796,6.61375661375661,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"3.6.1.19",5.07485409794468,7.77302759424796,6.61375661375661,0,0,0,0,0,0
"3.6.1.22",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.6.1.23",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.6.1.3",152.245622938341,34.9786241741158,42.989417989418,150.485436893204,187.852222917971,184.83709273183,182.103610675039,184.202310334062,185.185185185185
"3.6.1.41",2.53742704897234,3.88651379712398,0,2.42718446601942,0,0,0,0,0
"3.6.1.42",2.53742704897234,3.88651379712398,3.30687830687831,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.6.1.43",5.07485409794468,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.6.1.5",5.07485409794468,7.77302759424796,6.61375661375661,0,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.6.3.-",2.53742704897234,7.77302759424796,16.5343915343915,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.6.3.1",12.6871352448617,19.4325689856199,16.5343915343915,12.1359223300971,18.7852222917971,18.796992481203,18.8383045525903,18.7324383390571,18.8323917137476
"3.6.3.14",197.919309819843,46.6381655654878,29.7619047619048,196.601941747573,262.99311208516,272.556390977444,263.736263736264,262.2541367468,263.653483992467
"3.6.3.16",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.6.3.2",2.53742704897234,0,0,0,0,0,0,0,0
"3.6.3.4",10.1497081958894,0,3.30687830687831,7.28155339805825,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.6.3.6",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.6.3.8",10.1497081958894,15.5460551884959,13.2275132275132,19.4174757281553,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.6.4.1",12.6871352448617,0,0,24.2718446601942,62.6174076393237,65.7894736842105,56.5149136577708,56.1973150171714,62.7746390458255
"3.6.4.2",5.07485409794468,0,0,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.6.4.3",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.6.4.4",10.1497081958894,0,0,4.85436893203883,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"3.6.4.6",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.6.4.9",10.1497081958894,0,0,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"3.7.1.3",2.53742704897234,3.88651379712398,6.61375661375661,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.-.-.-",2.53742704897234,0,0,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"4.1.1.1",2.53742704897234,7.77302759424796,6.61375661375661,4.85436893203883,15.6543519098309,15.6641604010025,15.6985871271586,15.6103652825476,15.6936597614564
"4.1.1.15",12.6871352448617,38.8651379712398,49.6031746031746,36.4077669902913,15.6543519098309,15.6641604010025,15.6985871271586,15.6103652825476,15.6936597614564
"4.1.1.17",7.61228114691703,11.6595413913719,9.92063492063492,7.28155339805825,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"4.1.1.21",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.1.1.23",2.53742704897234,3.88651379712398,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.1.1.28",25.3742704897234,0,16.5343915343915,12.1359223300971,0,0,0,0,0
"4.1.1.33",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.1.1.35",5.07485409794468,0,0,0,0,0,0,0,0
"4.1.1.36",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.1.1.37",2.53742704897234,3.88651379712398,6.61375661375661,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.1.1.45",2.53742704897234,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"4.1.1.48",2.53742704897234,0,0,0,0,0,0,0,0
"4.1.1.49",7.61228114691703,11.6595413913719,9.92063492063492,7.28155339805825,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"4.1.1.50",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"4.1.1.65",20.2994163917787,15.5460551884959,26.4550264550265,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"4.1.2.-",68.5105303222532,0,0,87.378640776699,0,0,0,0,0
"4.1.2.13",30.4491245876681,15.5460551884959,26.4550264550265,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"4.1.2.27",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.1.2.5",5.07485409794468,7.77302759424796,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.1.3.1",7.61228114691703,3.88651379712398,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"4.1.3.27",5.07485409794468,3.88651379712398,3.30687830687831,7.28155339805825,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.1.3.4",7.61228114691703,0,9.92063492063492,7.28155339805825,0,0,0,0,0
"4.1.99.3",2.53742704897234,0,6.61375661375661,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.1",5.07485409794468,7.77302759424796,16.5343915343915,9.70873786407767,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.11",5.07485409794468,7.77302759424796,13.2275132275132,9.70873786407767,25.0469630557295,18.796992481203,18.8383045525903,24.9765844520762,18.8323917137476
"4.2.1.17",114.184217203755,0,59.5238095238095,109.223300970874,84.533500313087,84.5864661654135,84.7723704866562,84.2959725257571,84.7457627118644
"4.2.1.19",2.53742704897234,3.88651379712398,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.2",5.07485409794468,15.5460551884959,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"4.2.1.20",2.53742704897234,7.77302759424796,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.22",7.61228114691703,11.6595413913719,9.92063492063492,7.28155339805825,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"4.2.1.24",2.53742704897234,27.2055965798679,23.1481481481481,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.3",15.2245622938341,11.6595413913719,9.92063492063492,14.5631067961165,18.7852222917971,18.796992481203,18.8383045525903,18.7324383390571,18.8323917137476
"4.2.1.33",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.36",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.47",2.53742704897234,0,0,0,0,0,0,0,0
"4.2.1.6",5.07485409794468,3.88651379712398,6.61375661375661,2.42718446601942,0,0,0,0,0
"4.2.1.69",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.70",10.1497081958894,3.88651379712398,0,7.28155339805825,21.9160926737633,21.9298245614035,21.978021978022,21.8545113955667,21.9711236660389
"4.2.1.75",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.79",2.53742704897234,0,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.9",10.1497081958894,7.77302759424796,13.2275132275132,9.70873786407767,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"4.2.99.-",2.53742704897234,0,0,0,0,0,0,0,0
"4.2.99.18",12.6871352448617,11.6595413913719,9.92063492063492,4.85436893203883,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"4.3.1.12",2.53742704897234,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"4.3.1.5",20.2994163917787,0,0,9.70873786407767,0,0,0,0,0
"4.3.2.1",15.2245622938341,11.6595413913719,9.92063492063492,7.28155339805825,18.7852222917971,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"4.3.2.2",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"4.4.1.1",10.1497081958894,15.5460551884959,13.2275132275132,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"4.4.1.14",10.1497081958894,0,0,0,0,0,0,0,0
"4.4.1.17",2.53742704897234,7.77302759424796,6.61375661375661,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.4.1.5",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.6.1.1",12.6871352448617,3.88651379712398,3.30687830687831,21.8446601941748,21.9160926737633,21.9298245614035,21.978021978022,21.8545113955667,21.9711236660389
"4.99.1.1",2.53742704897234,3.88651379712398,6.61375661375661,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"5.1.3.1",7.61228114691703,11.6595413913719,9.92063492063492,7.28155339805825,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"5.1.3.3",5.07485409794468,3.88651379712398,9.92063492063492,7.28155339805825,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"5.1.99.4",7.61228114691703,0,3.30687830687831,4.85436893203883,0,0,0,0,0
"5.2.1.8",86.2725196650596,42.7516517683638,62.8306878306878,80.0970873786408,56.3556668753914,56.390977443609,56.5149136577708,56.1973150171714,56.4971751412429
"5.3.1.1",12.6871352448617,19.4325689856199,33.0687830687831,24.2718446601942,15.6543519098309,15.6641604010025,15.6985871271586,15.6103652825476,15.6936597614564
"5.3.1.16",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"5.3.1.4",48.2111139304745,0,0,87.378640776699,84.533500313087,78.3208020050125,81.6326530612245,87.4180455822666,78.4682988072819
"5.3.1.6",5.07485409794468,15.5460551884959,13.2275132275132,9.70873786407767,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"5.3.1.8",2.53742704897234,3.88651379712398,6.61375661375661,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"5.3.1.9",7.61228114691703,11.6595413913719,9.92063492063492,7.28155339805825,18.7852222917971,9.3984962406015,18.8383045525903,9.36621916952857,18.8323917137476
"5.3.2.1",10.1497081958894,0,0,0,0,0,0,0,0
"5.3.3.-",10.1497081958894,7.77302759424796,6.61375661375661,9.70873786407767,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"5.3.3.10",10.1497081958894,0,0,9.70873786407767,0,0,0,0,0
"5.3.3.2",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"5.3.3.5",5.07485409794468,0,13.2275132275132,4.85436893203883,0,0,0,0,0
"5.3.3.8",2.53742704897234,7.77302759424796,3.30687830687831,2.42718446601942,0,0,0,0,0
"5.3.4.1",10.1497081958894,27.2055965798679,13.2275132275132,9.70873786407767,15.6543519098309,15.6641604010025,15.6985871271586,15.6103652825476,15.6936597614564
"5.4.2.1",15.2245622938341,0,0,7.28155339805825,15.6543519098309,15.6641604010025,15.6985871271586,15.6103652825476,15.6936597614564
"5.4.2.2",17.7619893428064,54.4111931597357,23.1481481481481,16.9902912621359,43.8321853475266,43.859649122807,43.956043956044,43.7090227911333,43.9422473320778
"5.4.2.3",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"5.4.2.8",7.61228114691703,3.88651379712398,3.30687830687831,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"5.4.99.-",2.53742704897234,7.77302759424796,6.61375661375661,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"5.4.99.12",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"5.4.99.5",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"5.4.99.7",12.6871352448617,3.88651379712398,3.30687830687831,14.5631067961165,12.5234815278647,9.3984962406015,9.41915227629513,9.36621916952857,12.5549278091651
"5.5.1.4",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"5.99.1.2",10.1497081958894,11.6595413913719,9.92063492063492,29.126213592233,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"5.99.1.3",5.07485409794468,3.88651379712398,3.30687830687831,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.1.1.1",10.1497081958894,23.3190827827439,13.2275132275132,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.1.1.10",15.2245622938341,23.3190827827439,19.8412698412698,14.5631067961165,18.7852222917971,18.796992481203,18.8383045525903,18.7324383390571,18.8323917137476
"6.1.1.11",10.1497081958894,15.5460551884959,13.2275132275132,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.1.1.12",10.1497081958894,15.5460551884959,19.8412698412698,19.4174757281553,18.7852222917971,18.796992481203,18.8383045525903,12.4882922260381,18.8323917137476
"6.1.1.14",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.1.1.15",5.07485409794468,15.5460551884959,13.2275132275132,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.1.1.16",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.1.1.17",15.2245622938341,23.3190827827439,19.8412698412698,14.5631067961165,18.7852222917971,18.796992481203,18.8383045525903,18.7324383390571,18.8323917137476
"6.1.1.18",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.1.1.19",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.1.1.2",10.1497081958894,23.3190827827439,13.2275132275132,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.1.1.20",15.2245622938341,23.3190827827439,19.8412698412698,14.5631067961165,18.7852222917971,18.796992481203,18.8383045525903,18.7324383390571,18.8323917137476
"6.1.1.21",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.1.1.22",20.2994163917787,15.5460551884959,13.2275132275132,9.70873786407767,18.7852222917971,18.796992481203,18.8383045525903,18.7324383390571,18.8323917137476
"6.1.1.3",5.07485409794468,15.5460551884959,13.2275132275132,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.1.1.4",10.1497081958894,15.5460551884959,13.2275132275132,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
